CNPJ;Período;Indicador;Registros;CST PIS;CFOP;Descrição CFOP;Âmbito CFOP;Classificação CFOP;Código Item;Descrição Item;Quantidade Registros;Valor Operação;Valor PIS;Valor Cofins
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;02;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;3639,50;60,05;276,60
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;02;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;1137,50;18,77;86,45
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;02;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM015;ITEM OU SERVICO SINTETICO 015;1;3091,50;51,01;234,95
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;02;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM019;ITEM OU SERVICO SINTETICO 019;1;793,50;13,09;60,31
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM016;ITEM OU SERVICO SINTETICO 016;1;3248,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;950,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;727,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;4276,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM002;ITEM OU SERVICO SINTETICO 002;1;4208,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM004;ITEM OU SERVICO SINTETICO 004;1;659,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;111,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;2613,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM008;ITEM OU SERVICO SINTETICO 008;1;591,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;1842,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;3093,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM001;ITEM OU SERVICO SINTETICO 001;1;1294,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM003;ITEM OU SERVICO SINTETICO 003;1;2545,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;04;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM005;ITEM OU SERVICO SINTETICO 005;1;3796,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;1451,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;2702,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM006;ITEM OU SERVICO SINTETICO 006;1;3953,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;1228,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;2479,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;181,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM010;ITEM OU SERVICO SINTETICO 010;1;3662,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM012;ITEM OU SERVICO SINTETICO 012;1;113,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM014;ITEM OU SERVICO SINTETICO 014;1;1364,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;4365,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;816,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM018;ITEM OU SERVICO SINTETICO 018;1;1296,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;2547,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM009;ITEM OU SERVICO SINTETICO 009;1;748,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM011;ITEM OU SERVICO SINTETICO 011;1;1999,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;06;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM013;ITEM OU SERVICO SINTETICO 013;1;3250,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;905,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;2156,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;3407,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;682,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;1933,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;3184,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM002;ITEM OU SERVICO SINTETICO 002;1;818,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM018;ITEM OU SERVICO SINTETICO 018;1;3116,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM020;ITEM OU SERVICO SINTETICO 020;1;4367,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;3819,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;270,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;1521,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;4299,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM008;ITEM OU SERVICO SINTETICO 008;1;2001,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM001;ITEM OU SERVICO SINTETICO 001;1;2704,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;07;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM019;ITEM OU SERVICO SINTETICO 019;1;1453,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;2861,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;1610,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;1387,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;2638,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;136,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM004;ITEM OU SERVICO SINTETICO 004;1;1319,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM008;ITEM OU SERVICO SINTETICO 008;1;3821,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM010;ITEM OU SERVICO SINTETICO 010;1;272,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;4524,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;975,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;3273,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;3753,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;204,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM005;ITEM OU SERVICO SINTETICO 005;1;4456,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;08;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM009;ITEM OU SERVICO SINTETICO 009;1;2158,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM006;ITEM OU SERVICO SINTETICO 006;1;4613,50;76,12;350,63
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;2315,50;38,21;175,98
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;841,50;13,88;63,95
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;2092,50;34,53;159,03
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM012;ITEM OU SERVICO SINTETICO 012;1;773,50;12,76;58,79
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM014;ITEM OU SERVICO SINTETICO 014;1;2024,50;33,40;153,86
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;1476,50;24,36;112,21
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;3978,50;65,65;302,37
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;429,50;7,09;32,64
